Supplementary Table 2: Kale vs TO1000 DEGs,,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,TO1000_1,TO1000_2,TO1000_3,Kale_Mean,TO1000_Mean,KvT_log2FC,KvT_padj
Bo9g010290,1.49548358,0,6.392625017,81.75403663,86.02803098,71.17279281,79.65162014,2.629369533,-5.121392143,1.04E-12
Bo9g010470,224.3225371,220.9993837,230.1345006,0,0.748069835,0.808781736,0.518950524,225.1521405,8.711965575,8.60E-15
Bo9g010490,43.36902383,19.30125622,17.89935005,67.83845593,70.31856446,71.98157455,70.04619831,26.85654337,-1.34495019,0.0020506
Bo9g010680,0.74774179,4.825314055,11.50672503,20.87337105,61.34172644,89.77477275,57.32995675,5.693260292,-3.448978648,5.00E-06
Bo9g010960,69.53998649,56.93870585,89.49675024,34.78895176,39.64770124,31.54248772,35.32638024,71.99181419,1.019150468,0.017486872
Bo9g010970,8.225159692,7.720502488,6.392625017,15.65502829,32.16700289,23.45467036,23.75890051,7.446095733,-1.662949401,0.009296934
Bo9g011030,2.243225371,0,1.278525003,12.17613312,29.92279339,25.88101557,22.65998069,1.173916791,-4.185989094,2.28E-05
Bo9g011190,17.94580297,30.88200995,12.78525003,6.957790352,5.984558677,5.661472155,6.201273728,20.53768765,1.73643655,0.044215288
Bo9g011250,8.225159692,12.54581654,12.78525003,27.83116141,42.63998057,23.45467036,31.30860411,11.18540876,-1.50707686,0.022765928
Bo9g011300,381.348313,310.7502251,492.2321263,7.827514145,6.732628512,7.279035628,7.279726095,394.7768882,5.762669004,1.60E-51
Bo9g011310,41.12579846,45.35795212,43.46985012,135.6769119,134.6525702,140.7280221,137.0191681,43.3178669,-1.663963848,2.95E-09
Bo9g011320,2.990967161,0,7.671150021,15.65502829,17.95367603,18.60197994,17.40356142,3.554039061,-2.396779288,0.006521215
Bo9g011380,94.96320736,94.57615548,65.20477518,29.57060899,35.15928223,34.77761467,33.16916863,84.91471267,1.362248717,0.000293817
Bo9g011440,6.729676112,5.790376866,8.949675024,27.83116141,26.18244421,21.83710688,25.28357083,7.156576001,-1.839071433,0.012224514
Bo9g011510,14.9548358,9.65062811,8.949675024,0.869723794,0.748069835,0.808781736,0.808858455,11.18504631,3.803167479,0.009638333
Bo9g012610,2792.815586,2399.146148,3280.695159,547.9259902,609.6769152,600.9248302,586.1759119,2824.218965,2.267632114,1.33E-44
Bo9g012630,50.84644173,26.0566959,38.3557501,11.30640932,6.732628512,15.36685299,11.13529694,38.41962925,1.796684959,0.005151985
Bo9g013680,64.30579396,50.18326617,28.12755008,16.52475208,12.71718719,11.32294431,13.52162786,47.53887007,1.833596187,0.000479947
Bo9g013730,0,1.930125622,0,41.74674211,32.16700289,28.30736078,34.07370192,0.643375207,-5.737603374,1.35E-05
Bo9g013810,27.66644624,17.3711306,21.73492506,0,0,4.043908682,1.347969561,22.25750063,4.050724604,0.000371397
Bo9g013880,10.46838506,35.70732401,12.78525003,55.66232281,53.86102809,35.5863964,48.36991577,19.65365304,-1.300548635,0.020855728
Bo9g013930,65.05353575,70.4495852,75.4329752,15.65502829,12.71718719,10.51416257,12.96212602,70.31203205,2.440047657,8.97E-09
Bo9g013960,2.990967161,0,3.83557501,25.22199002,41.1438409,61.46741197,42.61108097,2.275514057,-4.261512949,3.83E-07
Bo9g013990,0,0,0,1.739447588,10.47297768,5.661472155,5.957965809,0,-5.061065847,0.027813844
Bo9g014010,7.477417902,3.860251244,8.949675024,0,0.748069835,0,0.249356612,6.762448057,4.535332358,0.005925072
Bo9g014030,106.1793342,105.1918464,101.0034753,250.4804527,226.6651599,224.032541,233.7260512,104.1248853,-1.164185529,3.56E-07
Bo9g014050,33.64838056,20.26631903,17.89935005,1.739447588,0.748069835,0,0.829172474,23.93801655,4.895813278,3.75E-05
Bo9g014230,89.72901483,91.68096705,76.71150021,2.609171382,8.228768181,5.661472155,5.499803906,86.04049403,3.943866469,2.39E-19
Bo9g014260,413.50121,233.5452003,210.9566256,78.27514145,74.80698346,63.08497544,72.05570012,286.0010119,1.995254082,1.30E-11
Bo9g014340,0,0,5.114100014,6.957790352,5.984558677,12.94050778,8.627618937,1.704700005,-2.612052003,0.047415657
Bo9g014370,21.68451192,15.44100498,17.89935005,47.83480867,43.38805041,46.10055898,45.77447268,18.34162231,-1.308962198,0.007442916
Bo9g014400,0.74774179,4.825314055,7.671150021,17.39447588,26.93051405,21.02832515,21.78443836,4.414735289,-2.402337877,0.008483099
Bo9g014430,23.92773729,31.84707276,61.36920017,73.92652249,69.57049462,93.00989969,78.83563893,39.04800341,-1.043849378,0.025292333
Bo9g014450,23.1799955,27.02175871,29.40607508,119.1521598,112.2104752,131.0226413,120.7950921,26.53594309,-2.19882009,3.43E-10
Bo9g014460,486.0321636,347.422612,382.278976,7.827514145,11.22104752,5.661472155,8.23667794,405.2445839,5.611155509,5.23E-57
Bo9g014490,79.26062976,97.47134391,115.0672503,32.17978038,25.43437438,25.88101557,27.83172344,97.266408,1.801075272,1.12E-06
Bo9g014570,13.45935222,9.65062811,10.22820003,1.739447588,2.244209504,2.426345209,2.136667434,11.11272679,2.382378421,0.024552537
Bo9g014610,254.2322087,182.3968713,202.0069505,65.22928455,36.6554219,44.48299551,48.78923398,212.8786768,2.135296201,6.06E-15
Bo9g014630,601.1843993,448.7542071,473.0542513,187.8603395,264.0686516,259.6189374,237.1826428,507.6642859,1.098688708,3.08E-07
Bo9g014650,0,0,1.278525003,3.478895176,5.236488842,8.087817365,5.601067128,0.426175001,-4.007384363,0.040922488
Bo9g014660,163.0077103,129.3184167,216.0707256,40.00729452,17.2056062,29.11614251,28.77634774,169.4656175,2.562795546,1.26E-11
Bo9g014740,359.6638011,479.6362171,291.5037008,773.1844528,875.9897764,856.4998589,835.224696,376.934573,-1.145116093,2.61E-08
Bo9g014780,20.18902834,11.58075373,14.06377504,0.869723794,0.748069835,0.808781736,0.808858455,15.27785237,4.249942681,0.001579372
Bo9g014790,168.9896446,231.6150746,149.5874254,62.62011316,67.32628512,70.36401107,66.77013645,183.3973815,1.459502639,1.13E-07
Bo9g014840,4.486450741,4.825314055,19.17787505,30.44033279,46.38032975,52.57081287,43.1304918,9.496546616,-2.267358889,0.000644891
Bo9g014870,64.30579396,64.65920834,48.58395013,5.218342764,5.984558677,3.235126946,4.812676129,59.18298414,3.622697171,1.14E-12
Bo9g014960,157.0257759,189.152311,127.8525003,1.739447588,1.496139669,1.617563473,1.61771691,158.0101958,6.618707333,6.32E-23
Bo9g014980,69.53998649,55.97364304,48.58395013,20.00364726,20.19788553,26.6897973,22.29711003,58.03252655,1.38838668,0.001850276
Bo9g015020,20.18902834,22.19644465,42.19132511,64.35956075,53.11295826,67.93766586,61.80339496,28.19226603,-1.163726404,0.012702303
Bo9g015070,5.234192532,3.860251244,6.392625017,20.87337105,26.93051405,16.98441647,21.59610052,5.162356264,-2.084284025,0.003102783
Bo9g015160,6.729676112,8.685565299,14.06377504,31.31005658,32.91507272,41.24786856,35.15766596,9.826338816,-1.879503616,0.003851426
Bo9g015170,14.9548358,14.47594217,33.24165009,49.57425625,46.38032975,45.29177724,47.08212108,20.89080935,-1.207362343,0.033225664
Bo9g015200,251.2412415,278.9031524,226.2989256,127.8493977,121.935383,127.7875144,125.8574317,252.1477732,1.005135753,3.49E-06
Bo9g015230,14.9548358,34.7422612,19.17787505,65.22928455,56.1052376,29.92492425,50.41981546,22.95832402,-1.140127805,0.018402002
Bo9g017340,18.69354476,18.33619341,23.01345006,49.57425625,55.35716776,63.08497544,56.00546649,20.01439608,-1.497638766,0.000435727
Bo9g017350,21.68451192,19.30125622,20.45640006,3.478895176,4.488419008,2.426345209,3.464553131,20.48072273,2.559265371,0.003276941
Bo9g017540,0.74774179,1.930125622,0,8.697237939,3.740349173,12.13172605,8.189771053,0.892622471,-3.122788417,0.042032008
Bo9g017560,380.6005712,519.2037923,498.6247513,132.1980167,160.8350144,148.0070578,147.013363,466.1430383,1.66112945,5.69E-15
Bo9g017600,696.8953485,549.1207395,464.1045763,231.3465292,181.0329,173.0792916,195.1529069,570.0402214,1.550438327,2.12E-11
Bo9g017630,113.6567521,128.3533539,172.6008755,63.48983696,59.09751694,58.23228503,60.27321297,138.2036605,1.188984501,6.82E-05
Bo9g017700,159.2690013,165.9908035,147.0303754,78.27514145,53.11295826,48.52690419,59.97166797,157.4300601,1.397568199,3.07E-06
Bo9g017790,2.990967161,4.825314055,2.557050007,28.7008852,20.19788553,35.5863964,28.16172238,3.457777074,-3.014182803,0.000171456
Bo9g017950,3417.927723,4218.289547,4565.612787,793.1881001,754.0543933,831.4276251,792.8900395,4067.276686,2.358564306,3.03E-37
Bo9g018030,142.0709401,118.7027258,109.9531503,63.48983696,53.86102809,50.9532494,56.10137148,123.5756054,1.145905186,0.000352019
Bo9g018050,2.243225371,3.860251244,10.22820003,36.52839935,41.1438409,25.88101557,34.51775194,5.443892214,-2.76041267,0.000306061
Bo9g018060,252.7367251,211.3487556,222.4633506,445.2985825,530.3815128,550.7803625,508.8201526,228.8496104,-1.150469371,6.86E-09
Bo9g018150,10.46838506,18.33619341,26.84902507,0,0.748069835,0.808781736,0.518950524,18.55120118,5.105003599,0.000592997
Bo9g018270,60.56708501,38.60251244,60.09067516,26.09171382,20.19788553,16.17563473,20.82174469,53.08675754,1.352888408,0.003913616
Bo9g018290,28.41418803,38.60251244,35.7987001,8.697237939,11.96911735,9.705380838,10.12391204,34.27180019,1.74877138,0.001869787
Bo9g018480,53.08966711,40.53263806,69.04035019,109.585198,104.7297768,134.2577683,116.1909144,54.22088512,-1.111278787,0.0008724
Bo9g018510,101.6928835,88.78577861,86.93970023,29.57060899,34.41121239,40.43908682,34.8069694,92.47278744,1.411947786,1.27E-05
Bo9g018570,9.720643273,4.825314055,3.83557501,0,0,0,0,6.127177446,5.386176955,0.006094318
Bo9g018620,5.981934322,3.860251244,10.22820003,0,0,0.808781736,0.269593912,6.690128531,4.518689295,0.029384419
Bo9g018640,73.27869544,171.7811804,357.987001,571.4085326,742.8333458,745.696761,686.6462131,201.0156256,-1.776033713,0.013375395
Bo9g018740,136.0890058,65.62427115,67.76182518,35.65867555,28.42665372,23.45467036,29.17999988,89.82503405,1.639044071,1.48E-05
Bo9g018980,548.0947322,485.4265939,515.2455764,240.9134909,227.4132297,254.766247,241.0309892,516.2556342,1.099980947,3.23E-10
Bo9g019090,3.738708951,0,6.392625017,13.9155807,16.45753636,16.17563473,15.5162506,3.377111323,-2.260317054,0.016674923
Bo9g020190,18.69354476,14.47594217,20.45640006,4.34861897,4.488419008,2.426345209,3.754461062,17.87529566,2.247150228,0.008208676
Bo9g020250,9.720643273,5.790376866,15.34230004,0,0.748069835,0,0.249356612,10.28444006,5.142037513,0.005979246
Bo9g020260,85.24256408,43.4278265,108.6746253,14.7853045,12.71718719,12.94050778,13.48099982,79.11500529,2.549517916,4.04E-08
Bo9g020330,113.6567521,96.5062811,109.9531503,38.26784693,53.11295826,53.37959461,48.2534666,106.7053945,1.142337677,0.000470273
Bo9g020350,1.49548358,4.825314055,8.949675024,20.00364726,20.19788553,25.07223383,21.75792221,5.090157553,-2.181736935,0.014545327
Bo9g020520,23.1799955,22.19644465,10.22820003,0,1.496139669,0,0.498713223,18.53488006,5.141435011,0.000622968
Bo9g021650,0,0,0,1.739447588,5.984558677,5.661472155,4.46182614,0,-4.643848322,0.035970501
Bo9g021660,17.19806118,16.40606779,19.17787505,0,0,0,0,17.59400134,6.886353701,1.35E-05
Bo9g021680,198.1515744,267.3223987,281.2755008,100.8879601,84.53189131,104.332844,96.5842318,248.9164913,1.362381944,6.46E-08
Bo9g021800,8.225159692,5.790376866,6.392625017,0,0,0,0,6.802720525,5.521399937,0.008395743
Bo9g022050,806.8133916,290.4839061,393.7857011,11.30640932,49.37260909,51.76203113,37.48034985,497.0276663,3.727356852,6.21E-07
Bo9g022140,20.93677013,5.790376866,24.29197507,341.801451,356.8293111,362.3342179,353.6549934,17.00637402,-4.394342231,3.90E-41
Bo9g022190,160.7644849,158.270301,181.5505505,373.1115076,290.2510958,364.7605631,342.7077222,166.8617788,-1.040046695,0.000290387
Bo9g022290,0,0,1.278525003,1.739447588,11.96911735,7.279035628,6.995866857,0.426175001,-4.331896654,0.040777831
Bo9g022430,1737.75192,1571.122256,1866.646505,703.6065493,637.3554991,702.0225473,680.9948652,1725.173561,1.340836134,2.29E-19
Bo9g022460,2.243225371,2.895188433,6.392625017,67.83845593,31.41893305,47.71812245,48.99183714,3.843679607,-3.769864708,7.39E-09
Bo9g022600,0,0,0,0.869723794,13.46525702,3.235126946,5.856702588,0,-5.03859659,0.029568184
Bo9g022610,0,0.965062811,0,3.478895176,9.72490785,13.74928952,8.984364182,0.321687604,-4.689601236,0.017878631
Bo9g022670,15.70257759,15.44100498,17.89935005,32.17978038,51.61681859,60.65863024,48.15174307,16.34764421,-1.567488316,0.002468957
Bo9g023730,0.74774179,1.930125622,6.392625017,15.65502829,20.19788553,16.98441647,17.61244343,3.023497476,-2.772475512,4.73E-05
Bo9g023820,7.477417902,6.755439677,7.671150021,26.09171382,46.38032975,44.48299551,38.98501302,7.301335867,-2.4220388,1.67E-05
Bo9g024030,5.981934322,7.720502488,2.557050007,0,0.748069835,0,0.249356612,5.419828939,4.243125827,0.043278553
Bo9g024040,8.972901483,16.40606779,12.78525003,2.609171382,4.488419008,0.808781736,2.635457375,12.72140643,2.252050833,0.037256562
Bo9g024240,216.0973774,254.7765821,167.4867755,415.7279735,464.5513673,443.2123916,441.1639108,212.7869116,-1.046841732,1.47E-06
Bo9g024390,17.19806118,11.58075373,19.17787505,2.609171382,4.488419008,5.661472155,4.253020848,15.98556332,1.899439293,0.038454392
Bo9g024410,8.225159692,7.720502488,31.96312509,47.83480867,81.53961197,127.7875144,85.720645,15.96959576,-2.484543116,2.30E-05
Bo9g024450,23.92773729,28.95188433,24.29197507,6.088066558,8.228768181,4.852690419,6.389841719,25.72386556,2.004384747,0.007299179
Bo9g024490,500.9869994,469.985589,443.6481762,234.8254244,200.4827157,230.5027949,221.9369783,471.5402549,1.08982784,4.99E-09
Bo9g024580,18.69354476,10.61569092,19.17787505,60.88066558,34.41121239,28.30736078,41.19974625,16.16237024,-1.34899178,0.012976897
Bo9g025930,11.96386864,20.26631903,8.949675024,27.83116141,36.6554219,40.43908682,34.97522338,13.7266209,-1.337607386,0.016553172
Bo9g025940,39.63031488,35.70732401,107.3961003,100.8879601,124.1795925,148.8158395,124.6277974,60.91124639,-1.058128274,0.019810657
Bo9g026100,71.78321186,59.83389428,102.2820003,23.48254244,23.19016487,24.26345209,23.64538647,77.96636881,1.712482761,1.73E-05
Bo9g026260,742.5075977,525.959232,606.0208516,199.1667488,218.4363917,207.0481245,208.2170884,624.8292271,1.586146127,6.73E-11
Bo9g027400,5.234192532,9.65062811,17.89935005,0,0,0,0,10.9280569,6.18403536,0.000764663
Bo9g027590,104.6838506,62.72908272,75.4329752,31.31005658,40.39577107,42.0566503,37.92082598,80.94863618,1.099302154,0.003713945
Bo9g027640,7.477417902,10.61569092,3.83557501,0,0,0.808781736,0.269593912,7.309561278,4.668734356,0.024542465
Bo9g027650,21.68451192,19.30125622,31.96312509,71.3173511,58.3494471,61.46741197,63.71140339,24.31629774,-1.410388123,0.000773466
Bo9g027660,24.67547908,34.7422612,37.0772251,66.96873213,54.60909793,73.59913802,65.05898936,32.16498846,-1.031424141,0.013782226
Bo9g028050,7.477417902,9.65062811,7.671150021,0,0,0,0,8.266398678,5.798713878,0.002377858
Bo9g028140,0,0,0,47.83480867,29.17472355,28.30736078,35.105631,0,-7.6131894,1.59E-07
Bo9g028150,11.21612685,3.860251244,8.949675024,53.05315143,36.6554219,54.18837634,47.96564989,8.008684374,-2.565710361,2.35E-05
Bo9g028190,9.720643273,7.720502488,14.06377504,0,0.748069835,0,0.249356612,10.50164027,5.165553648,0.001016311
Bo9g028220,115.8999775,86.85565299,108.6746253,584.4543895,628.3786611,619.5268101,610.7866203,103.8100853,-2.554548236,1.43E-41
Bo9g028290,26.91870445,39.56757525,26.84902507,94.79989354,66.57821528,54.99715808,72.12508897,31.11176826,-1.20981951,0.003927971
Bo9g028310,12.71161043,8.685565299,11.50672503,41.74674211,38.15156157,39.63030509,39.84286959,10.96796692,-1.855105578,0.001141314
Bo9g028320,7.477417902,11.58075373,10.22820003,34.78895176,43.38805041,41.24786856,39.80829024,9.762123887,-2.045947309,0.000285598
Bo9g028360,356.6728339,497.0073477,364.379626,148.7227688,216.940252,173.8880733,179.8503647,406.0199359,1.173005715,4.17E-07
Bo9g028520,5.234192532,9.65062811,12.78525003,25.22199002,26.93051405,27.49857904,26.55036104,9.223356892,-1.571495906,0.020981543
Bo9g028560,23.1799955,41.49770087,21.73492506,0.869723794,0.748069835,0.808781736,0.808858455,28.80420714,5.160506313,9.09E-06
Bo9g028610,25.42322087,30.88200995,33.24165009,72.1870749,112.958545,97.86259011,94.33607001,29.8489603,-1.674797293,4.90E-06
Bo9g028690,4.486450741,16.40606779,20.45640006,0.869723794,0,0,0.289907931,13.78297286,5.557917709,0.001732433
Bo9g028790,14.9548358,18.33619341,23.01345006,31.31005658,38.8996314,56.61472155,42.27480318,18.76815976,-1.19396178,0.019623534
Bo9g028850,10.46838506,27.02175871,21.73492506,45.22563728,39.64770124,42.86543203,42.57959018,19.74168961,-1.13028149,0.046915157
Bo9g028890,250.4934997,232.5801375,193.0572755,80.88431284,74.05891363,80.06939191,78.33753946,225.3769709,1.531277073,1.05E-12
Bo9g029010,28.41418803,31.84707276,30.68460008,0,0,0,0,30.31528696,7.672291884,1.39E-07
Bo9g029240,32.15289698,23.16150746,17.89935005,0,0,0,0,24.40458483,7.372111224,4.79E-07
Bo9g029410,8.972901483,11.58075373,8.949675024,33.04950417,34.41121239,30.73370599,32.73147418,9.834443413,-1.734419418,0.001521872
Bo9g029460,84.49482229,76.23996207,54.97657515,16.52475208,14.21332686,12.13172605,14.289935,71.9037865,2.34246894,2.62E-08
Bo9g029580,2.243225371,7.720502488,2.557050007,0,0,0,0,4.173592622,4.813586437,0.044217855
Bo9g030690,120.3864282,91.68096705,81.82560022,33.04950417,37.40349173,40.43908682,36.96402757,97.96433183,1.412788642,6.87E-05
Bo9g030950,2.990967161,0.965062811,7.671150021,22.61281864,20.94595537,15.36685299,19.64187567,3.875726664,-2.432177407,0.004526329
Bo9g030990,292.36704,279.8682152,311.9601008,152.2016639,139.1409892,146.3894943,145.9107158,294.7317853,1.013810916,1.96E-05
Bo9g031020,138.3322312,184.3269969,195.6143255,44.35591349,41.1438409,49.33568592,44.94514677,172.7578512,1.93804992,1.94E-11
Bo9g032170,20.18902834,19.30125622,29.40607508,12.17613312,3.740349173,4.852690419,6.923057569,22.96545321,1.737307884,0.011749186
Bo9g032200,15.70257759,14.47594217,8.949675024,0,0,0,0,13.04273159,6.464885548,0.000169883
Bo9g032260,5.234192532,1.930125622,6.392625017,0,0,0,0,4.518981057,4.920548982,0.027497586
Bo9g032320,4.486450741,4.825314055,34.52017509,44.35591349,59.09751694,80.87817365,61.44386802,14.61064663,-2.143269769,0.002454488
Bo9g032400,10.46838506,4.825314055,21.73492506,103.4971315,90.51644999,111.6118796,101.8751537,12.34287473,-3.105100491,2.06E-11
Bo9g032470,349.9431578,327.1562929,585.5644516,85.23293181,124.9276624,104.332844,104.8311461,420.8879674,1.998836375,9.09E-14
Bo9g032500,8.972901483,3.860251244,8.949675024,0,0,0,0,7.260942584,5.610406546,0.003901309
Bo9g032670,15.70257759,14.47594217,19.17787505,2.609171382,4.488419008,2.426345209,3.1746452,16.4521316,2.356365885,0.008705367
Bo9g035190,44.86450741,17.3711306,35.7987001,13.9155807,11.96911735,8.896599101,11.59376572,32.6781127,1.501377084,0.023049149
Bo9g035320,2.243225371,3.860251244,1.278525003,21.74309485,8.976838016,8.087817365,12.93591674,2.460667206,-2.353835353,0.014532102
Bo9g035340,3.738708951,8.685565299,3.83557501,0,0,0,0,5.419949754,5.190812986,0.025224548
Bo9g035440,86.73804767,87.8207158,57.53362516,222.6492912,185.521319,191.6812715,199.9506273,77.36412954,-1.355153965,3.29E-07
Bo9g035460,26.17096266,34.7422612,29.40607508,160.8989019,109.2181959,128.5962961,132.9044646,30.10643298,-2.145764164,4.75E-11
Bo9g035590,12.71161043,14.47594217,19.17787505,50.44398005,55.35716776,81.68695538,62.4960344,15.45514255,-2.039729098,1.38E-05
Bo9g036770,229.5567296,164.0606779,171.3223505,68.70817972,74.05891363,87.34842754,76.70517363,188.3132526,1.299977613,2.49E-06
Bo9g036810,37.38708951,49.21820336,51.14100014,105.2365791,110.7143355,93.00989969,102.9869381,45.915431,-1.179384708,0.000172569
Bo9g037150,0,0,0,10.43668553,28.42665372,14.55807126,17.80713683,0,-6.640219451,2.15E-05
Bo9g037160,39.63031488,33.77719839,74.1544502,149.5924926,137.6448496,158.5212203,148.5861875,49.18732116,-1.618538755,8.67E-06
Bo9g037180,248.9980161,233.5452003,212.2351506,442.6894111,517.6643256,471.5197524,477.291163,231.592789,-1.039568264,7.62E-09
Bo9g037240,81.50385513,70.4495852,86.93970023,318.3189086,281.2742578,281.4560443,293.6830702,79.63104686,-1.885628473,1.14E-15
Bo9g037250,9.720643273,12.54581654,11.50672503,63.48983696,48.62453925,55.80593982,55.97343867,11.25772828,-2.322997105,5.86E-07
Bo9g037330,4.486450741,4.825314055,3.83557501,12.17613312,25.43437438,17.7931982,18.4679019,4.382446602,-2.069839341,0.024373463
Bo9g037340,134.5935222,162.1305523,149.5874254,73.05679869,69.57049462,66.32010239,69.6491319,148.7705,1.093355221,4.63E-05
Bo9g037420,15.70257759,17.3711306,19.17787505,40.87701832,79.29540247,82.49573712,67.55605264,17.41719441,-1.966799201,9.54E-05
Bo9g038650,1.49548358,0,0,7.827514145,17.95367603,12.94050778,12.90723265,0.498494527,-4.425418299,0.007244388
Bo9g041000,20.18902834,8.685565299,24.29197507,53.05315143,58.3494471,38.01274161,49.80511338,17.72218957,-1.504434047,0.00319194
Bo9g041020,29.90967161,67.55439677,109.9531503,6.088066558,1.496139669,5.661472155,4.415226127,69.13907289,3.976224664,4.62E-11
Bo9g042070,16352.36521,17497.55383,19172.76095,5720.173393,6163.347368,6539.000339,6140.840367,17674.22666,1.52506711,4.95E-17
Bo9g042210,15.70257759,51.14832898,17.89935005,9.566961733,8.228768181,1.617563473,6.471097796,28.25008554,2.129033899,0.012793561
Bo9g043390,41.87354025,25.09163309,30.68460008,13.9155807,19.4498157,12.13172605,15.16570748,32.54992447,1.106676338,0.049188432
Bo9g043520,56.82837606,37.63744963,44.74837512,123.5007787,78.54733264,94.62746317,98.89185818,46.4047336,-1.080327904,0.002811558
Bo9g043630,39.63031488,42.46276368,109.9531503,196.5575774,147.3697574,238.5906123,194.172649,64.01540962,-1.627079148,2.19E-05
Bo9g043700,0,0,1.278525003,18.26419967,8.228768181,4.043908682,10.17895885,0.426175001,-4.863612964,0.011436701
Bo9g043760,11.96386864,4.825314055,8.949675024,0.869723794,0,0.808781736,0.559501843,8.579619241,3.990885612,0.014261548
Bo9g043850,17.94580297,25.09163309,16.62082504,63.48983696,54.60909793,38.82152335,52.30681941,19.88608703,-1.389526166,0.001644171
Bo9g044040,17.19806118,14.47594217,11.50672503,1.739447588,0,2.426345209,1.388597599,14.39357612,3.408818669,0.005409927
Bo9g044050,15.70257759,9.65062811,7.671150021,46.96508487,29.92279339,44.48299551,40.45695792,11.00811858,-1.830988125,0.000487076
Bo9g044150,10.46838506,6.755439677,2.557050007,22.61281864,27.67858388,20.21954341,23.50364865,6.593624916,-1.763238691,0.013344325
Bo9g044160,14.9548358,32.81213557,23.01345006,52.18342764,41.1438409,54.18837634,49.17188163,23.59347381,-1.070673518,0.037696362
Bo9g044190,46.35999099,48.25314055,60.09067516,26.09171382,23.93823471,20.21954341,23.41649731,51.56793557,1.132303991,0.011385399
Bo9g044230,19.44128655,24.12657028,17.89935005,64.35956075,57.60137727,54.99715808,58.98603203,20.48906896,-1.5203258,0.000590926
Bo9g045330,27.66644624,11.58075373,11.50672503,0,0,0.808781736,0.269593912,16.917975,5.883691364,0.000420262
Bo9g045410,0,0.965062811,1.278525003,10.43668553,14.21332686,25.88101557,16.84367598,0.747862605,-4.676304119,0.001993625
Bo9g046550,41.12579846,36.67238682,23.01345006,11.30640932,8.976838016,16.98441647,12.4225546,33.60387845,1.454372402,0.008193661
Bo9g046660,26.17096266,12.54581654,23.01345006,40.87701832,49.37260909,51.76203113,47.33721951,20.57674309,-1.198113257,0.025725762
Bo9g048690,5.234192532,6.755439677,2.557050007,0,0,0,0,4.848894072,5.04474205,0.011185383
Bo9g048700,0,0,0,58.27149419,49.37260909,53.37959461,53.67456596,0,-8.226993044,2.91E-09
Bo9g048820,24.67547908,38.60251244,46.02690012,6.957790352,2.244209504,4.852690419,4.684896758,36.43496388,2.967514365,2.82E-05
Bo9g052050,0,0,0,11.30640932,11.22104752,13.74928952,12.09224879,0,-6.077367223,8.61E-05
Bo9g052090,9.720643273,4.825314055,12.78525003,66.96873213,58.3494471,90.58355448,71.96724457,9.110402454,-3.005902856,3.10E-09
Bo9g052110,19.44128655,37.63744963,17.89935005,0,1.496139669,0,0.498713223,24.99269541,5.55346162,2.01E-05
Bo9g053180,43.36902383,97.47134391,47.30542513,0,0.748069835,0.808781736,0.518950524,62.71526429,6.871789406,3.29E-08
Bo9g053220,591.4637561,1763.169756,1026.655578,508.7884195,427.8959454,384.9801066,440.5548238,1127.096363,1.355066032,0.010092347
Bo9g053230,4111.832104,6034.537757,4348.263537,239.1740433,199.7346458,208.665688,215.8581257,4831.544466,4.485289768,6.50E-130
Bo9g053240,15.70257759,6.755439677,20.45640006,0,0,0,0,14.30480578,6.583828568,0.000115827
Bo9g053290,31.40515519,29.91694714,37.0772251,6.088066558,9.72490785,4.852690419,6.888554942,32.79977581,2.239392112,0.000803932
Bo9g053340,9.720643273,8.685565299,8.949675024,0,0,0,0,9.118627865,5.941486981,0.001673988
Bo9g053360,68.04450291,51.14832898,54.97657515,14.7853045,20.94595537,17.7931982,17.84148602,58.05646901,1.702401159,0.0001855
Bo9g054420,573.5179531,441.0337046,520.3596764,212.2126057,127.9199417,150.433403,163.5219835,511.6371114,1.64901155,5.84E-13
Bo9g054430,142.8186819,126.4232282,139.3592254,61.75038937,66.57821528,67.93766586,65.42209017,136.2003785,1.057526088,0.000185433
Bo9g054570,25.42322087,19.30125622,24.29197507,0.869723794,1.496139669,3.235126946,1.866996803,23.00548405,3.616829393,0.000164956
Bo9g055650,267.6915609,375.4094335,249.3123757,123.5007787,93.50872933,109.1855344,108.7316808,297.4711234,1.455154977,4.97E-09
Bo9g055660,176.4670625,117.7376629,154.7015254,56.53204661,68.82242479,72.79035628,66.04827589,149.635417,1.180343622,0.00013835
Bo9g055670,10.46838506,0.965062811,14.06377504,0.869723794,1.496139669,0.808781736,1.058215067,8.499074304,2.979778146,0.041570331
Bo9g055730,21.68451192,13.51087935,35.7987001,6.957790352,7.480698346,10.51416257,8.317550424,23.66469712,1.491690876,0.046979138
Bo9g055940,315.5470355,308.8200995,294.0607508,50.44398005,41.89191074,35.5863964,42.6407624,306.1426286,2.847703468,1.30E-31
Bo9g056020,22.43225371,24.12657028,6.392625017,6.957790352,2.992279339,5.661472155,5.203847282,17.650483,1.796946011,0.037775637
Bo9g056060,44.11676562,55.00858023,63.92625017,37.39812314,15.70946653,12.94050778,22.01603248,54.35053201,1.306067239,0.013223409
Bo9g057170,323.7721952,199.7680019,276.1614007,126.1099501,120.4392434,136.6841135,127.7444357,266.5671993,1.063525359,2.19E-05
Bo9g058300,0,0,0,12.17613312,6.732628512,4.852690419,7.920484015,0,-5.463046736,0.002015501
