Supplementary Table 4: Cabbage vs TO1000 DEGs,,,,,,,,,
Gene,Cabbage_1,Cabbage_2,TO1000_1,TO1000_2,TO1000_3,Cabbage_Mean,TO1000_Mean,CvT_log2FC,CvT_padj
Bo9g135210,1.968737333,0,31.31005658,46.38032975,51.76203113,0.984368666,0,-6.0430793,0.000249311
Bo9g135240,17.71863599,18.85450986,70.44762731,59.09751694,63.89375718,18.28657293,57.85607319,-1.807500481,0.000336496
Bo9g135270,31.49979732,22.44584507,1.739447588,4.488419008,1.617563473,26.9728212,11.25760747,3.323469491,0.000232125
Bo9g135280,0,0,92.19072216,65.83014545,53.37959461,0,1.278525003,-8.169508391,1.72E-06
Bo9g135310,185.0613093,185.8515972,51.31370384,83.78382148,59.04106676,185.4564532,142.2370853,1.515047956,9.82E-06
Bo9g135340,3.937474665,0,30.44033279,26.18244421,21.83710688,1.968737333,1.101597266,-4.244081618,0.00307099
Bo9g135480,0,0,6.957790352,8.228768181,12.13172605,0,10.75887131,-5.219711169,0.00903718
Bo9g135500,88.59317997,88.88554649,28.7008852,40.39577107,25.88101557,88.73936323,27.26010487,1.483416311,0.001239472
Bo9g135520,11.812424,16.16100845,33.91922796,41.89191074,43.67421377,13.98671622,31.95504715,-1.466987242,0.021057477
Bo9g135550,0,0.897833803,43.4861897,59.84558677,59.8498485,0.448916901,35.41282422,-6.413657848,4.40E-05
Bo9g135690,0,0,7.827514145,17.95367603,15.36685299,0,7.606935092,-5.812297408,0.005761786
Bo9g136980,125.9991893,251.3934648,22.61281864,60.5936566,44.48299551,188.6963271,189.7476636,2.151563241,0.006808189
Bo9g137030,102.3743413,87.98771269,0.869723794,2.244209504,1.617563473,95.18102699,47.5310071,5.880731789,3.46E-15
Bo9g137110,23.62484799,31.4241831,8.697237939,9.72490785,12.94050778,27.52451555,46.48552017,1.423126483,0.024269681
Bo9g137220,25.59358532,26.03718028,4.34861897,9.72490785,6.470253892,25.8153828,56.65700579,1.9002517,0.003386578
Bo9g138290,171.2801479,133.7772366,1.739447588,0,0.808781736,152.5286923,839.6590626,7.547099619,5.49E-16
Bo9g139510,35.43727199,21.54801127,13.04585691,8.976838016,8.087817365,28.49264163,32.50300607,1.469539584,0.035478767
Bo9g140780,13.78116133,17.05884226,31.31005658,41.1438409,50.14446766,15.42000179,19.72463471,-1.379929401,0.035596172
Bo9g140810,45.28095865,78.11154085,0.869723794,4.488419008,0.808781736,61.69624975,22.98964619,4.880908813,8.47E-10
Bo9g140840,88.59317997,88.88554649,214.8217771,259.5802326,275.7945721,88.73936323,129.6140214,-1.494944709,1.25E-06
Bo9g140900,0,0,5.218342764,17.2056062,9.705380838,0,1.278525003,-5.456450295,0.016870929
Bo9g140940,281.5294386,187.6472648,582.7149419,563.2965855,740.0352889,234.5883517,134.0706939,-1.436242589,6.34E-06
Bo9g140960,183.0925719,220.8671155,60.88066558,77.7992628,68.7464476,201.9798437,122.6025677,1.552497847,9.15E-07
Bo9g141080,51.18717065,33.21985071,126.9796739,64.33400578,72.79035628,42.20351068,106.3268628,-1.100781243,0.019126301
Bo9g141170,0,0,2.609171382,11.96911735,11.32294431,0,0,-5.145327874,0.036365541
Bo9g141200,45.28095865,77.21370705,10.43668553,29.92279339,19.41076168,61.24733285,14.96487343,1.633847381,0.008422984
Bo9g142320,64.96833198,63.74620001,0,0,0,64.35726599,68.04558911,8.758338236,1.06E-10
Bo9g142390,49.21843331,24.24151268,0.869723794,0,2.426345209,36.729973,18.84011684,5.053523919,1.12E-06
Bo9g142530,198.8424706,173.281924,102.6274077,97.2490785,63.08497544,186.0621973,122.9108337,1.080169932,0.001492046
Bo9g142540,23.62484799,20.65017747,51.31370384,37.40349173,50.14446766,22.13751273,73.77053401,-1.080691654,0.046030601
Bo9g147040,41.34348398,24.24151268,4.34861897,8.976838016,9.705380838,32.79249833,8.153806684,2.059026712,0.010873441
Bo9g148100,1.968737333,0,386.1573645,281.2742578,251.53112,0.984368666,0,-8.891189044,1.35E-09
Bo9g148250,208.6861573,204.7061071,75.66597007,97.99714834,98.67137185,206.6961322,136.9187578,1.184773747,0.000513766
Bo9g148270,29.53105999,16.16100845,54.79259902,53.11295826,97.86259011,22.84603422,29.23641512,-1.635450069,0.021640594
Bo9g148400,19.68737333,20.65017747,3.478895176,4.488419008,10.51416257,20.1687754,44.86183947,1.713067096,0.027202062
Bo9g148440,118.12424,100.5573859,54.79259902,44.13612024,40.43908682,109.3408129,112.9692272,1.22609977,0.00046697
Bo9g149650,0,0.897833803,14.7853045,22.44209504,27.49857904,0.448916901,8.620374968,-5.088357019,0.004005613
Bo9g149730,0,1.795667606,33.91922796,53.11295826,59.04106676,0.897833803,10.22034595,-5.341111029,4.46E-05
Bo9g149750,82.68696797,120.3097296,20.87337105,47.12839958,45.29177724,101.4983488,59.05479591,1.436977521,0.001905299
Bo9g149770,181.1238346,143.6534085,62.62011316,78.54733264,56.61472155,162.3886215,134.7687652,1.288520596,0.000403624
Bo9g149790,149.6240373,158.0187493,74.79624628,62.83786611,57.42350329,153.8213933,97.37138754,1.247247202,9.56E-05
Bo9g149950,118.12424,78.11154085,336.5831083,237.8862074,276.6033539,98.1178904,165.4138088,-1.562927964,9.28E-07
Bo9g149960,464.6220105,448.9169015,132.1980167,167.567643,156.0948751,456.769456,379.5481744,1.586062343,9.14E-08
Bo9g150060,718.5891264,770.3414029,322.6675276,388.2482442,396.3030509,744.4652647,555.9110144,1.01312554,4.17E-05
Bo9g150080,248.0609039,277.4306451,148.7227688,127.1718719,115.6557883,262.7457745,181.722545,1.015653306,0.000218962
Bo9g150200,3.937474665,26.93501409,8.697237939,1.496139669,2.426345209,15.43624438,68.88850555,2.054821766,0.014578177
Bo9g150360,0,0,20.00364726,17.2056062,18.60197994,0,1.423284869,-6.248641776,0.001199726
Bo9g150370,0,0,30.44033279,20.94595537,16.17563473,0,4.487175629,-6.523515889,0.000745846
Bo9g150390,521.7153931,421.9818874,99.14851251,179.5367603,161.7563473,471.8486403,782.6199527,1.675509257,6.87E-11
Bo9g151590,1330.866437,1089.970237,13.9155807,25.43437438,33.96883293,1210.418337,631.0958941,5.627306534,5.17E-19
Bo9g151920,78.7494933,65.54186761,24.35226623,26.93051405,15.36685299,72.14568046,15.66387572,1.68868974,0.001268201
Bo9g152130,23.62484799,26.03718028,0,0,3.235126946,24.83101414,0.747862605,4.5302099,0.001007648
Bo9g152160,0,0,21.74309485,8.976838016,6.470253892,0,4.559495155,-5.65888175,0.006122785
Bo9g152320,27.56232266,28.73068169,0.869723794,5.984558677,3.235126946,28.14650217,7.301094237,3.040464318,0.001467728
Bo9g152360,29.53105999,33.21985071,12.17613312,11.22104752,4.852690419,31.37545535,11.86058939,1.744804927,0.021275314
Bo9g152430,37.40600932,20.65017747,106.1063029,77.05119297,77.6430467,29.02809339,80.90316755,-1.660075339,0.000208468
Bo9g152450,29.53105999,29.6285155,73.92652249,65.08207561,50.14446766,29.57978774,23.2789154,-1.09082362,0.048270832
Bo9g153720,92.53065463,115.8205606,47.83480867,49.37260909,33.96883293,104.1756076,66.91061583,1.265830981,0.000980753
Bo9g153740,102.3743413,96.06821691,45.22563728,50.12067892,42.0566503,99.2212791,107.2435574,1.10931871,0.002330412
Bo9g153870,17.71863599,14.36534085,76.53569387,55.35716776,64.70253892,16.04198842,37.84991141,-2.061143196,0.000117783
Bo9g154050,0,1.795667606,32.17978038,41.1438409,34.77761467,0.897833803,3.280849337,-4.917862971,0.000366571
Bo9g154170,11.812424,0.897833803,114.8035408,99.49328801,117.2733518,6.355128899,91.18762539,-4.558447826,4.72E-11
Bo9g154180,7.87494933,4.489169015,176.5539302,107.7220562,95.4362449,6.182059172,12.61643578,-4.471129058,1.82E-11
Bo9g154220,61.03085731,28.73068169,104.3668553,98.74521817,135.06655,44.8807695,21.31710517,-1.386109657,0.006993107
Bo9g154270,66.93706931,85.29421128,0,1.496139669,3.235126946,76.11564029,99.77606523,5.580143101,3.24E-14
Bo9g154500,43.31222132,39.50468733,88.71182698,96.50100867,129.4050778,41.40845432,14.35330366,-1.350630825,0.00200809
Bo9g154540,0,0,90.45127457,59.09751694,56.61472155,0,23.26295673,-8.13241746,1.28E-06
Bo9g154610,39.37474665,30.5263493,86.97237939,105.4778467,93.00989969,34.95054798,46.10807579,-1.476212451,0.000785623
Bo9g154710,1.968737333,5.387002818,48.70453246,38.15156157,71.17279281,3.677870075,39.46632432,-3.651433326,2.63E-06
Bo9g154720,13.78116133,14.36534085,177.423654,142.8813384,150.433403,14.07325109,1.600212607,-3.47087483,1.52E-13
Bo9g155960,45.28095865,43.99385634,157.4200067,115.2027545,98.67137185,44.6374075,40.36499754,-1.472479399,0.005883258
Bo9g156190,0,0,5.218342764,12.71718719,17.7931982,0,2.701809873,-5.608313596,0.008982626
Bo9g156240,31.49979732,45.78952395,0.869723794,0,2.426345209,38.64466064,13.39634544,5.178303036,7.50E-07
Bo9g157250,0,0,32.17978038,32.91507272,23.45467036,0,3.94804619,-6.915339901,0.000142887
Bo9g157390,7.87494933,2.693501409,15.65502829,26.18244421,36.39517814,5.28422537,38.65328027,-2.509047859,0.004146505
Bo9g157480,21.65611066,18.85450986,0,0,0,20.25531026,0.675422265,7.087083398,5.48E-05
Bo9g157510,13.78116133,3.591335212,88.71182698,89.02031032,80.06939191,8.68624827,6.617809005,-3.538827302,6.47E-08
Bo9g159670,19.68737333,17.05884226,0,0.748069835,1.617563473,18.37310779,21.8715981,4.503982498,0.000213608
Bo9g159740,15.74989866,23.34367888,2.609171382,2.992279339,4.043908682,19.54678877,21.23656912,2.632837625,0.002594665
Bo9g159880,84.6557053,75.41803945,27.83116141,39.64770124,37.20395988,80.03687237,40.0526138,1.187122821,0.009144233
Bo9g159950,110.2492906,241.517293,26.09171382,9.72490785,19.41076168,175.8832918,209.7305036,3.29533251,5.72E-17
Bo9g159960,19.68737333,19.75234366,62.62011316,56.85330743,71.17279281,19.7198585,42.46466231,-1.687232273,0.001350329
Bo9g159970,0,0,28.7008852,21.6940252,19.41076168,0,35.64586229,-6.569545319,0.000188714
Bo9g160020,27.56232266,8.978338029,72.1870749,65.08207561,72.79035628,18.27033034,41.65318885,-2.087435533,0.000187586
Bo9g160030,269.7170146,221.7649493,122.6310549,118.9431037,113.2294431,245.7409819,104.7435843,1.045502646,0.000119056
Bo9g160110,403.5911532,258.5761352,0,0,0,331.0836442,266.7702708,11.11025261,5.18E-18
Bo9g160150,17.71863599,13.46750704,66.09900834,64.33400578,79.26061017,15.59307152,41.94222532,-2.209855578,1.64E-05
Bo9g160160,0,0,3.478895176,5.984558677,8.896599101,0,3.168257342,-4.647768289,0.045592416
Bo9g160190,59.06211998,70.92887043,9.566961733,14.96139669,12.13172605,64.9954952,9.327723475,2.413462671,2.12E-05
Bo9g160330,104.3430786,96.06821691,155.6805591,208.7114839,244.2520844,100.2056478,170.7112675,-1.025267255,0.001808036
Bo9g160350,0,0,19.13392347,14.21332686,18.60197994,0,0,-6.144771217,0.002105544
Bo9g160360,33.46853465,63.74620001,24.35226623,10.47297768,12.13172605,48.60736733,10.03543443,1.666667817,0.026790363
Bo9g160370,0,0,59.14121799,44.88419008,52.57081287,0,0,-7.736734973,8.02E-06
Bo9g161450,13.78116133,35.01551831,101.7576839,57.60137727,59.04106676,24.39833982,36.94942597,-1.481844589,0.006432419
Bo9g161480,86.62444263,101.4552197,0.869723794,1.496139669,0.808781736,94.03983118,89.70639131,6.46257021,3.12E-14
Bo9g161560,7.87494933,24.24151268,0,0,0.808781736,16.058231,5.299132348,5.833083548,0.001495407
Bo9g161570,9.843686663,2.693501409,0,0,0.808781736,6.268594036,4.76846995,4.362577084,0.047804818
Bo9g161610,9.843686663,4.489169015,168.726416,95.75293883,91.39233622,7.166427839,33.82965762,-4.201701289,1.17E-10
Bo9g161620,25.59358532,5.387002818,104.3668553,71.06663429,54.18837634,15.49029407,85.18739248,-2.481326055,0.000110803
Bo9g161650,45.28095865,57.46136339,24.35226623,17.95367603,22.64588862,51.37116102,18.91279881,1.265625545,0.02332058
Bo9g161660,27.56232266,35.01551831,85.23293181,70.31856446,81.68695538,31.28892049,65.73596526,-1.304991185,0.002449981
Bo9g161720,5.906211998,0.897833803,33.91922796,68.07435495,59.8498485,3.4020229,12.45582916,-4.337689517,1.39E-05
Bo9g161840,21.65611066,28.73068169,86.97237939,63.58593594,57.42350329,25.19339618,62.8504609,-1.420866678,0.002805914
Bo9g163000,797.3386197,592.5703099,134.8071881,125.6757322,114.0382248,694.9544648,101.6824989,2.473248932,2.55E-17
Bo9g163020,61.03085731,65.54186761,30.44033279,26.18244421,33.1600512,63.28636246,43.41352481,1.087246008,0.02301469
Bo9g163050,594.5586744,412.1057155,67.83845593,86.77610082,124.5523874,503.332195,120.0492718,2.428423736,2.66E-14
Bo9g163080,9.843686663,6.284836621,36.52839935,33.66314256,36.39517814,8.064261642,22.41072754,-2.220081663,0.00182151
Bo9g163140,9.843686663,7.182670423,21.74309485,52.36488842,73.59913802,8.513178543,15.2699894,-2.581065835,0.000811356
Bo9g163190,76.78075597,72.72453804,77.40541766,172.8041318,267.7067548,74.752647,81.81016923,-1.21149832,0.01469632
Bo9g163350,127.9679266,102.3530535,25.22199002,61.34172644,42.0566503,115.1604901,106.4155212,1.407827509,0.00091811
Bo9g163460,13.78116133,21.54801127,93.93016975,78.54733264,80.87817365,17.6645863,4.921455227,-2.199252815,4.52E-05
Bo9g163470,383.9037799,435.4493944,164.3777971,227.4132297,199.7690889,409.6765871,268.5118693,1.05638806,0.002442645
Bo9g163560,171.2801479,180.4645944,94.79989354,67.32628512,88.15720928,175.8723712,195.1282032,1.081812152,0.000359026
Bo9g163590,366.1851439,272.9414761,138.2860832,152.6062463,137.4928952,319.56331,211.620236,1.148657683,4.60E-06
Bo9g163640,70.87454397,65.54186761,174.8144826,145.1255479,146.3894943,68.20820579,74.51670521,-1.195715909,0.000318429
Bo9g163820,25.59358532,40.40252113,111.3246456,58.3494471,80.06939191,32.99805323,91.18760761,-1.281634538,0.005989338
Bo9g163970,21.65611066,31.4241831,60.88066558,53.11295826,54.99715808,26.54014688,63.7423496,-1.037298743,0.039169208
Bo9g164020,7.87494933,7.182670423,32.17978038,22.44209504,23.45467036,7.528809877,6.666186071,-1.800759779,0.043184379
Bo9g164040,9.843686663,15.26317465,1.739447588,2.244209504,0,12.55343066,13.92712865,3.264068959,0.007023067
Bo9g164110,0,0,28.7008852,43.38805041,49.33568592,0,0,-7.371995494,3.47E-05
Bo9g164130,175.2176226,122.1053972,397.4637738,311.945121,363.1429997,148.6615099,209.788159,-1.284502168,9.06E-05
Bo9g164210,37.40600932,65.54186761,1.739447588,2.244209504,4.852690419,51.47393847,162.8487839,4.172629774,3.28E-12
Bo9g165360,5.906211998,6.284836621,28.7008852,29.17472355,25.07223383,6.095524309,18.29324525,-2.170870675,0.009657009
Bo9g165460,1.968737333,0,14.7853045,13.46525702,8.087817365,0.984368666,9.440194654,-4.1918714,0.024360773
Bo9g165610,23.62484799,33.21985071,5.218342764,8.976838016,10.51416257,28.42234935,46.75218477,1.808998004,0.005280058
Bo9g165660,7.87494933,8.080504226,42.6164659,26.18244421,33.1600512,7.977726778,29.27838788,-2.08346227,0.004950143
Bo9g165700,72.84328131,114.9227268,19.13392347,8.976838016,5.661472155,93.88300404,20.91500233,3.089164871,1.13E-08
Bo9g165850,0,0,11.30640932,15.70946653,10.51416257,0,7.831998265,-5.67913065,0.003555119
Bo9g165860,74.81201864,87.08987888,0,0,0,80.95094876,2.669521186,9.094939881,8.23E-11
Bo9g166250,1.968737333,0.897833803,24.35226623,21.6940252,15.36685299,1.433285568,3.313017208,-4.011484378,0.006888557
Bo9g166260,0,0.897833803,5.218342764,11.96911735,12.13172605,0.448916901,25.57825111,-3.950871742,0.035589597
Bo9g166340,57.09338264,19.75234366,67.83845593,92.76065949,95.4362449,38.42286315,72.62020613,-1.255385773,0.010527887
Bo9g166370,566.9963518,571.9201325,192.2089585,227.4132297,219.1798506,569.4582421,386.2548823,1.41842621,6.01E-12
Bo9g166510,118.12424,87.08987888,30.44033279,26.93051405,35.5863964,102.6070594,115.0485751,1.714955891,0.000170228
Bo9g166570,61.03085731,61.9505324,127.8493977,122.6834529,126.9787326,61.49069486,100.796263,-1.031145421,0.002515738
Bo9g166700,901.6816983,540.4959494,281.7905092,304.4644227,308.1458416,721.0888238,423.100097,1.265798217,3.01E-06
Bo9g166730,129.936664,167.8949211,47.83480867,68.82242479,67.12888413,148.9157925,52.38026362,1.290795739,0.000330712
Bo9g167840,21.65611066,32.32201691,49.57425625,74.05891363,62.27619371,26.98906378,50.07124384,-1.155480059,0.027007887
Bo9g168930,7.87494933,6.284836621,28.7008852,54.60909793,46.10055898,7.079892975,0.747862605,-2.644881488,0.001176646
Bo9g168970,59.06211998,74.52020564,7.827514145,24.68630454,12.94050778,66.79116281,61.21480954,2.137261468,0.000319865
Bo9g169050,11.812424,11.67183944,40.00729452,35.15928223,62.27619371,11.74213172,11.92480432,-1.965250753,0.004136225
Bo9g169100,7.87494933,32.32201691,55.66232281,53.11295826,63.89375718,20.09848312,17.56231672,-1.401174417,0.032359878
Bo9g169160,0,7.182670423,23.48254244,24.68630454,25.88101557,3.591335212,6.617688191,-2.488943912,0.017224948
Bo9g169290,1132.023966,508.1739325,1980.361079,1718.31641,1987.985508,820.0989493,1037.569333,-1.211840706,0.031577426
Bo9g169400,43.31222132,68.23536902,188.7300633,103.981707,102.7152805,55.77379517,96.33460927,-1.202360803,0.005658495
Bo9g169410,11.812424,19.75234366,43.4861897,39.64770124,43.67421377,15.78238383,37.70478021,-1.350446994,0.024434333
Bo9g169480,145.6865626,168.792755,313.1005658,368.7984285,369.6132536,157.2396588,184.7194333,-1.147074519,3.12E-05
Bo9g169490,31.49979732,39.50468733,9.566961733,14.96139669,13.74928952,35.50224233,20.48072273,1.487193497,0.021421607
Bo9g169500,23.62484799,23.34367888,90.45127457,59.84558677,61.46741197,23.48426343,58.56318895,-1.586768707,0.00093612
Bo9g169630,941.056445,1102.53991,286.1391282,338.8756351,330.7917302,1021.798177,424.6786115,1.683167036,2.50E-14
Bo9g169640,19.68737333,17.95667606,55.66232281,43.38805041,35.5863964,18.82202469,26.17398302,-1.263897498,0.037309758
Bo9g169680,88.59317997,202.0126057,33.04950417,42.63998057,31.54248772,145.3028928,145.6219299,2.046988983,1.43E-06
Bo9g169790,94.49939196,68.23536902,29.57060899,44.88419008,34.77761467,81.36738049,78.61834075,1.131407506,0.00629431
Bo9g169890,112.218028,101.4552197,17.39447588,12.71718719,11.32294431,106.8366238,80.47445545,2.952421623,5.99E-12
Bo9g169990,5.906211998,4.489169015,0,0,0,5.197690506,2.066539262,5.114496189,0.032831439
Bo9g170060,41.34348398,67.33753522,16.52475208,16.45753636,13.74928952,54.3405096,11.61122131,1.827632469,0.002025916
Bo9g170100,1.968737333,0,6.088066558,33.66314256,37.20395988,0.984368666,6.360457145,-5.248441178,0.006178136
Bo9g171500,64.96833198,92.4768817,9.566961733,16.45753636,20.21954341,78.72260684,94.48321637,2.367366393,4.53E-08
Bo9g171570,224.4360559,287.3068169,55.66232281,53.11295826,54.18837634,255.8714364,74.78203197,2.246027948,6.47E-15
Bo9g171670,37.40600932,33.21985071,62.62011316,63.58593594,97.05380838,35.31293001,34.46323683,-1.086713509,0.045451753
Bo9g172110,17.71863599,24.24151268,6.088066558,6.732628512,7.279035628,20.98007434,13.75044255,1.669704163,0.047027079
Bo9g172160,7.87494933,4.489169015,0.869723794,0,0,6.182059172,5.869825586,4.376994974,0.036883861
Bo9g172200,76.78075597,52.97219437,33.04950417,21.6940252,16.17563473,64.87647517,33.45899777,1.440997079,0.00790164
Bo9g172250,118.12424,101.4552197,18.26419967,29.17472355,25.07223383,109.7897298,64.16779971,2.168480332,2.53E-08
Bo9g172340,78.7494933,104.1487211,0,1.496139669,0,91.44910722,35.06694364,7.428495085,6.91E-10
Bo9g172360,35.43727199,26.03718028,85.23293181,74.05891363,87.34842754,30.73722614,53.84332881,-1.460493838,0.000766525
Bo9g173400,277.5919639,298.0808226,21.74309485,24.68630454,18.60197994,287.8363932,62.59940142,3.730611788,4.91E-27
Bo9g173490,5.906211998,4.489169015,62.62011316,51.61681859,51.76203113,5.197690506,15.13357576,-3.467759878,3.56E-06
Bo9g173820,0,0,10.43668553,20.94595537,22.64588862,0,1.527772267,-6.204620071,0.001814933
Bo9g173980,11.812424,5.387002818,0.869723794,0.748069835,0,8.599713407,10.04305576,3.937617096,0.022563789
Bo9g174000,127.9679266,156.2230817,94.79989354,59.09751694,59.04106676,142.0955042,93.34957205,1.0150488,0.006493918
Bo9g174010,338.6228212,352.8486846,86.1026556,139.1409892,132.6402048,345.7357529,531.3655025,1.534070061,1.21E-05
Bo9g174050,13.78116133,41.30035493,102.6274077,43.38805041,59.04106676,27.54075813,76.88122236,-1.212879308,0.033945538
Bo9g174180,27.56232266,32.32201691,2.609171382,2.992279339,4.043908682,29.94216978,12.96218666,3.226500333,8.06E-05
Bo9g174330,68.90580664,102.3530535,47.83480867,41.1438409,38.82152335,85.62943009,57.8563237,1.035121555,0.012986408
Bo9g174540,1275.741792,1113.313916,520.9645526,630.6228706,572.6174694,1194.527854,528.7331359,1.052331329,3.68E-08
Bo9g174650,5.906211998,4.489169015,20.00364726,21.6940252,26.6897973,5.197690506,20.39981535,-2.183487209,0.016203043
Bo9g174660,3.937474665,17.05884226,37.39812314,37.40349173,37.20395988,10.49815846,27.34802063,-1.658748513,0.016199405
Bo9g174670,37.40600932,22.44584507,3.478895176,2.992279339,4.043908682,29.9259272,9.825855558,3.071205964,0.000567625
Bo9g174720,53.15590798,48.48302536,20.87337105,20.19788553,16.17563473,50.81946667,42.12811224,1.406691829,0.007455858
Bo9g174770,35.43727199,53.87002818,111.3246456,130.1641512,98.67137185,44.65365008,64.43337698,-1.298433536,0.000760102
Bo9g174790,0,0.897833803,5.218342764,13.46525702,14.55807126,0.448916901,7.936727292,-4.136781154,0.037184001
Bo9g174800,0,0,5.218342764,6.732628512,2.426345209,0,10.07534445,-4.295959673,0.049573192
Bo9g174960,102.3743413,104.1487211,60.01094178,50.86874875,42.86543203,103.2615312,70.56067524,1.013665912,0.007104668
Bo9g175110,51.18717065,40.40252113,113.933817,85.27996115,111.6118796,45.79484589,59.76998962,-1.199197033,0.008295679
Bo9g175120,7.87494933,10.77400564,0,0,0.808781736,9.324477483,1.318797472,5.024241704,0.017530611
Bo9g175130,84.6557053,97.86388452,40.87701832,44.13612024,41.24786856,91.25979491,109.7932277,1.127165608,0.001896638
Bo9g175160,35.43727199,36.81118592,91.32099836,74.05891363,99.48015359,36.12422895,98.48918511,-1.283142897,0.001936219
Bo9g175330,0,0,16.52475208,8.976838016,21.02832515,0,0,-5.985165429,0.003768067
Bo9g175400,0,0,5.218342764,10.47297768,12.13172605,0,0.924669528,-5.247443704,0.019706131
Bo9g175410,35.43727199,107.7400564,7.827514145,10.47297768,11.32294431,71.58866417,14.56239926,2.889789962,2.77E-06
Bo9g175610,35.43727199,19.75234366,105.2365791,59.84558677,41.24786856,27.59480783,35.60704848,-1.370777258,0.022082315
Bo9g175850,102.3743413,143.6534085,0,1.496139669,4.043908682,123.0138749,35.71769856,6.046041371,1.08E-16
Bo9g176100,55.12464531,41.30035493,20.87337105,14.96139669,12.13172605,48.21250012,23.38401576,1.579010979,0.008653144
Bo9g176220,15.74989866,13.46750704,45.22563728,41.1438409,38.01274161,14.60870285,27.3234741,-1.527359976,0.014153583
Bo9g176240,167.3426733,114.9227268,2.609171382,2.244209504,4.852690419,141.1327,82.88929158,5.435293768,1.58E-22
Bo9g176290,204.7486826,112.2292254,88.71182698,52.36488842,71.17279281,158.488954,62.19025465,1.152549421,0.040441363
Bo9g176330,21.65611066,13.46750704,1.739447588,4.488419008,4.852690419,17.56180885,5.202749547,2.209890664,0.044183032
Bo9g176490,0,0,13.9155807,15.70946653,17.7931982,0,17.56944592,-6.014875077,0.001523256
Bo9g176660,27.56232266,27.83284789,82.62376042,83.78382148,69.55522934,27.69758527,46.63923033,-1.504522126,0.000728717
Bo9g176690,11.812424,23.34367888,0,1.496139669,0,17.57805144,10.60600685,5.085763421,0.00084972
Bo9g176760,31.49979732,17.95667606,2.609171382,0.748069835,2.426345209,24.72823669,3.626479401,3.678933487,0.001432733
Bo9g176780,3.937474665,8.080504226,0,0,0,6.008989446,4.374221191,5.377621312,0.013429165
Bo9g176830,0,0,1.739447588,8.976838016,9.705380838,0,6.119435293,-4.804438086,0.039313571
Bo9g176900,74.81201864,67.33753522,24.35226623,31.41893305,34.77761467,71.07477693,40.88187593,1.226380922,0.010005266
Bo9g177030,51.18717065,41.30035493,125.2402263,116.6988942,114.0382248,46.24376279,129.7211578,-1.386396862,0.000119776
Bo9g177050,37.40600932,45.78952395,128.7191215,97.2490785,106.7591892,41.59776663,77.33969494,-1.387855906,0.000214237
Bo9g177110,0,0,12.17613312,13.46525702,16.17563473,0,5.781909826,-5.833284316,0.003502584
Bo9g177130,3.937474665,30.5263493,4.34861897,3.740349173,0,17.23191198,16.65251854,2.749876117,0.023347689
Bo9g177240,45.28095865,18.85450986,10.43668553,5.984558677,7.279035628,32.06773426,28.0947959,1.976927468,0.009126582
Bo9g177260,62.99959464,87.98771269,0,1.496139669,2.426345209,75.49365366,0.249247263,5.829902643,2.18E-10
Bo9g177270,1.968737333,0.897833803,61.75038937,105.4778467,161.7563473,1.433285568,42.97875307,-6.45427011,2.06E-07
Bo9g177370,13.78116133,15.26317465,52.18342764,34.41121239,40.43908682,14.52216799,17.91605139,-1.528356658,0.023273521
Bo9g177490,0,0,33.91922796,31.41893305,21.83710688,0,24.565545,-6.892123069,8.60E-05
Bo9g177520,1.968737333,2.693501409,1948.181298,1556.733326,1818.950125,2.331119371,10.09964935,-9.515463291,5.54E-19
Bo9g177580,11.812424,16.16100845,59.14121799,35.15928223,44.48299551,13.98671622,21.8319297,-1.680156629,0.008016069
Bo9g177680,0,0,11.30640932,8.228768181,8.896599101,0,24.30070151,-5.272447883,0.005377385
Bo9g179000,131.9054013,148.1425775,449.6472015,272.2974198,312.1897503,140.0239894,201.1904142,-1.290912898,1.21E-05
Bo9g180080,159.4677239,215.4801127,2.609171382,2.992279339,0.808781736,187.4739183,58.96468772,6.457964271,2.31E-24
Bo9g181120,41.34348398,20.65017747,11.30640932,3.740349173,3.235126946,30.99683073,63.4506552,2.319589701,0.001109754
Bo9g181270,53.15590798,46.68735775,112.1943694,127.1718719,125.3611692,49.92163287,78.26424365,-1.300980793,0.000224511
Bo9g181300,19.68737333,17.05884226,3.478895176,2.244209504,2.426345209,18.37310779,4.559253525,2.757833682,0.011309277
Bo9g181350,68.90580664,50.27869296,166.9869684,153.3543161,196.533962,59.5922498,57.63802728,-1.563181205,1.25E-05
Bo9g181380,1100.524169,817.0287607,2289.982749,1933.760523,2169.152617,958.7764648,1924.55382,-1.156923847,5.57E-07
Bo9g181650,15.74989866,31.4241831,0,0,0,23.58704088,55.49131441,7.371902907,2.37E-07
Bo9g181830,39.37474665,69.13320283,22.61281864,26.93051405,25.88101557,54.25397474,54.61586765,1.149305202,0.02078058
Bo9g181910,57.09338264,77.21370705,13.9155807,12.71718719,9.705380838,67.15354485,9.295313974,2.485518849,1.42E-05
Bo9g181930,110.2492906,153.5295803,28.7008852,28.42665372,32.35126946,131.8894355,29.72040963,2.159554855,2.40E-08
Bo9g183080,151.5927746,169.6905888,36.52839935,77.05119297,74.40791976,160.6416817,119.8845309,1.357990408,0.000307566
Bo9g183100,23.62484799,44.89169015,0,2.244209504,0,34.25826907,38.86987641,5.457736653,1.67E-06
Bo9g183110,9.843686663,8.978338029,0,0,0,9.411012346,5.16223545,5.980469349,0.001484753
